code,name,sector,theme,sector_theme,source,source_url,asof_kst
279600,미디어젠,소프트웨어 개발 및 공급업,음성인식 소프트웨어 기술개발,소프트웨어 개발 및 공급업 / 음성인식 소프트웨어 기술개발,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
280360,롯데웰푸드,기타 식품 제조업,껌·캔디·초코,기타 식품 제조업 / 껌·캔디·초코,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
281740,레이크머티리얼즈,기타 화학제품 제조업,LED·반도체 소재 및 석유화학촉매,기타 화학제품 제조업 / LED·반도체 소재 및 석유화학촉매,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",반도체·디스플레이 제조 장비,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외 / 반도체·디스플레이 제조 장비",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
282330,BGF리테일,종합 소매업,체인화 편의점,종합 소매업 / 체인화 편의점,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
282720,금양그린파워,전기 및 통신 공사업,플랜트·발전소 및 신재생에너지 발전소 공사 및 용역,전기 및 통신 공사업 / 플랜트·발전소 및 신재생에너지 발전소 공사 및 용역,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
282880,코윈테크,특수 목적용 기계 제조업,공정자동화설비(2차전지·석유화학·반도체,특수 목적용 기계 제조업 / 공정자동화설비(2차전지·석유화학·반도체,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
284620,카이노스메드,자연과학 및 공학 연구개발업,기업인수합병,자연과학 및 공학 연구개발업 / 기업인수합병,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
284740,쿠쿠홈시스,개인 및 가정용품 임대업,정수기·공기청정기 등,개인 및 가정용품 임대업 / 정수기·공기청정기 등,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
285130,SK케미칼,합성고무 및 플라스틱 물질 제조업,PETG 수지·PET 수지·바이오디젤,합성고무 및 플라스틱 물질 제조업 / PETG 수지·PET 수지·바이오디젤,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
285490,노바텍,그외 기타 제품 제조업,Magnet·Shield Magnet·심재,그외 기타 제품 제조업 / Magnet·Shield Magnet·심재,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
285800,진영,플라스틱제품 제조업,가구용 ASA플라스틱 시트·엣지밴드,플라스틱제품 제조업 / 가구용 ASA플라스틱 시트·엣지밴드,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
286750,나노실리칸첨단소재,기초 화학물질 제조업,보안응용제품(M-tag 및 M-pac)·보안소재제품(M-secuprint),기초 화학물질 제조업 / 보안응용제품(M-tag 및 M-pac)·보안소재제품(M-secuprint),KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
286940,롯데이노베이트,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",SM·SI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업 / SM·SI",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
287840,인투셀,자연과학 및 공학 연구개발업,ADC 링커·톡신 플랫폼 기술,자연과학 및 공학 연구개발업 / ADC 링커·톡신 플랫폼 기술,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
288180,케이피항공산업,"항공기,우주선 및 부품 제조업",항공기 및 우주 방산 구조물 제작,"항공기,우주선 및 부품 제조업 / 항공기 및 우주 방산 구조물 제작",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
288330,파라택시스코리아,"그외 기타 전문, 과학 및 기술 서비스업",펠리노-1 단백질 저해제·오토택신 저해제,"그외 기타 전문, 과학 및 기술 서비스업 / 펠리노-1 단백질 저해제·오토택신 저해제",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
288620,에스프리즘,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",건물용 연료전지·발전용 연료전지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업 / 건물용 연료전지·발전용 연료전지",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
288980,모아데이타,소프트웨어 개발 및 공급업,인공지능 기반 ICT 시스템 이상탐지 및 예측 솔루션,소프트웨어 개발 및 공급업 / 인공지능 기반 ICT 시스템 이상탐지 및 예측 솔루션,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
289010,아이스크림에듀,"서적, 잡지 및 기타 인쇄물 출판업",아이스크림홈런,"서적, 잡지 및 기타 인쇄물 출판업 / 아이스크림홈런",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
289080,SV인베스트먼트,기타 금융업,중소·벤처기업 투자 및 육성,기타 금융업 / 중소·벤처기업 투자 및 육성,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
289170,바이오텐,기타 식품 제조업,일반식품·건강기능식품·보조사료,기타 식품 제조업 / 일반식품·건강기능식품·보조사료,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
289220,자이언트스텝,"영화, 비디오물, 방송프로그램 제작 및 배급업",광고VFX·영상VFX 및 리얼타임 콘텐츠 제작,"영화, 비디오물, 방송프로그램 제작 및 배급업 / 광고VFX·영상VFX 및 리얼타임 콘텐츠 제작",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
289930,웨이비스,반도체 제조업,GaN RF 칩·패키지 트랜지스터·모듈 등,반도체 제조업 / GaN RF 칩·패키지 트랜지스터·모듈 등,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
290090,트윔,소프트웨어 개발 및 공급업,AI 기반 스마트팩토리 검사 소프트웨어 및 설비,소프트웨어 개발 및 공급업 / AI 기반 스마트팩토리 검사 소프트웨어 및 설비,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
290120,DH오토리드,자동차 신품 부품 제조업,자동차 스티어링휠,자동차 신품 부품 제조업 / 자동차 스티어링휠,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
290270,휴네시온,소프트웨어 개발 및 공급업,망간자료전송(i-oneNet),소프트웨어 개발 및 공급업 / 망간자료전송(i-oneNet),KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
290520,신도기연,특수 목적용 기계 제조업,OLED용 후공정장비(라미네이터·오토클레이브 등),특수 목적용 기계 제조업 / OLED용 후공정장비(라미네이터·오토클레이브 등),KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
290550,디케이티,전자부품 제조업,스마트폰용 FPCA,전자부품 제조업 / 스마트폰용 FPCA,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
290560,파라택시스이더리움,소프트웨어 개발 및 공급업,DB보안솔루션 등,소프트웨어 개발 및 공급업 / DB보안솔루션 등,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
290650,엘앤씨바이오,의약품 제조업,인체조직(피부·뼈·연골),의약품 제조업 / 인체조직(피부·뼈·연골),KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
290660,다이나믹솔루션,의료용 기기 제조업,라파엘스마트글러브 외,의료용 기기 제조업 / 라파엘스마트글러브 외,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
290670,대보마그네틱,기타 전기장비 제조업,전자석탈철기·자력선별기,기타 전기장비 제조업 / 전자석탈철기·자력선별기,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
290690,소룩스,전구 및 조명장치 제조업,실내등(형광등·LED등)·실외등,전구 및 조명장치 제조업 / 실내등(형광등·LED등)·실외등,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
290720,푸드나무,무점포 소매업,,무점포 소매업,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
290740,액트로,전자부품 제조업,모바일용 액츄에이터 및 조립자동화 설비,전자부품 제조업 / 모바일용 액츄에이터 및 조립자동화 설비,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
291230,엔피,기타 사업지원 서비스업,브랜드 익스피어리언스·XR 콘텐츠·메타버스,기타 사업지원 서비스업 / 브랜드 익스피어리언스·XR 콘텐츠·메타버스,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
291650,압타머사이언스,자연과학 및 공학 연구개발업,압타머기반 신약개발 및 진단제품 개발,자연과학 및 공학 연구개발업 / 압타머기반 신약개발 및 진단제품 개발,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
291810,핀텔,소프트웨어 개발 및 공급업,AI 영상 분석 솔루션 및 소프트웨어,소프트웨어 개발 및 공급업 / AI 영상 분석 솔루션 및 소프트웨어,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
293480,하나제약,의약품 제조업,완제의약품,의약품 제조업 / 완제의약품,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
293490,카카오게임즈,소프트웨어 개발 및 공급업,모바일·PC게임 퍼블리싱,소프트웨어 개발 및 공급업 / 모바일·PC게임 퍼블리싱,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
293580,나우IB,기타 금융업,투자조합·PEF 결성 및 투자,기타 금융업 / 투자조합·PEF 결성 및 투자,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
293780,압타바이오,자연과학 및 공학 연구개발업,용역매출·유전자전달체·압타머연구용시약,자연과학 및 공학 연구개발업 / 용역매출·유전자전달체·압타머연구용시약,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
293940,신한알파리츠,부동산 임대 및 공급업,비거주 부동산 임대 서비스업,부동산 임대 및 공급업 / 비거주 부동산 임대 서비스업,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
294090,이오플로우,의료용 기기 제조업,웨어러블 인슐린펌프,의료용 기기 제조업 / 웨어러블 인슐린펌프,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
294140,레몬,화학섬유 제조업,EMI Shield Can·나노멤브레인 등,화학섬유 제조업 / EMI Shield Can·나노멤브레인 등,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
294570,쿠콘,기타 정보 서비스업,페이먼트서비스(65.2%)·데이터서비스(29.1%) 등,기타 정보 서비스업 / 페이먼트서비스(65.2%)·데이터서비스(29.1%) 등,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
294630,서남,기타 전기장비 제조업,고온초전도선재,기타 전기장비 제조업 / 고온초전도선재,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
294870,IPARK현대산업개발,건물 건설업,외주주택·자체공사·일반건축,건물 건설업 / 외주주택·자체공사·일반건축,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
295310,에이치브이엠,1차 비철금속 제조업,Ni계 합금·Fe계 합금·스퍼터링타겟,1차 비철금속 제조업 / Ni계 합금·Fe계 합금·스퍼터링타겟,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
296160,프로젠,자연과학 및 공학 연구개발업,바이오의약품,자연과학 및 공학 연구개발업 / 바이오의약품,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
296520,가이아코퍼레이션,생활용품 도매업,유아용품·완구·굿즈,생활용품 도매업 / 유아용품·완구·굿즈,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
296640,이노에이엑스,소프트웨어 개발 및 공급업,InnoRules·InnoProduct,소프트웨어 개발 및 공급업 / InnoRules·InnoProduct,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
297090,씨에스베어링,일반 목적용 기계 제조업,풍력용 선회베어링·산업용 선회베어링,일반 목적용 기계 제조업 / 풍력용 선회베어링·산업용 선회베어링,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
297570,아틀라스링크,통신 및 방송 장비 제조업,안드로이드 OTT 멀티미디어 디바이스,통신 및 방송 장비 제조업 / 안드로이드 OTT 멀티미디어 디바이스,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
297890,HB솔루션,특수 목적용 기계 제조업,디스플레이 제조용 장비(도포기·조립기·검사기),특수 목적용 기계 제조업 / 디스플레이 제조용 장비(도포기·조립기·검사기),KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
298000,효성화학,기초 화학물질 제조업,,기초 화학물질 제조업,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
