date,indicator_code,indicator_name,value,unit,frequency,source,source_url
2025-04-28,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,55941685.201011,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-29,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,57561497.964018,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-04-30,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,57547609.735064,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-05-02,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,56530869.582137,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-05-07,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,56449421.754071,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-05-08,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,56436361.044168,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-05-09,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,54262394.057703,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-05-12,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,56162460.988036,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-05-13,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,55206492.981236,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-05-14,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,57471283.704159,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-05-15,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,56518593.282538,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-05-16,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,56274366.071618,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-05-19,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,56185030.21599,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-05-20,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,56545822.284163,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-05-21,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,56101265.973392,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-05-22,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,56212991.158998,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-05-23,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,56750013.990187,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-05-26,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,56756516.425534,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-05-27,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,57500411.031619,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-05-28,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,56402863.778222,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-05-29,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,58029086.406957,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-05-30,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,57297161.972551,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-06-02,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,60188564.960066,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-06-04,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,60035306.265612,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-06-05,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,58369719.00212,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-06-09,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,59660311.96714,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-06-10,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,62349793.843202,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-06-11,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,61982195.920495,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-06-12,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,62944457.063416,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-06-13,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,63819595.616746,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-06-16,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,64965824.545472,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-06-17,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,65020220.617107,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-06-18,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,63498937.921596,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-06-19,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,63604816.777909,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-06-20,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,64214360.79442,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-06-23,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,65017255.336175,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-06-24,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,66411444.977331,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-06-25,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,66676929.120466,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-06-26,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,69055962.543126,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-06-27,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,67712740.038572,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-06-30,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,68972400.140652,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-01,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,70413288.736568,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-02,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,66053344.761675,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-03,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,66285115.962529,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-04,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,65383990.120929,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-07,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,67337759.454067,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-08,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,66503811.020578,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-09,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,65195773.594856,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-10,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,65937053.365925,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-11,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,66369232.693417,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-14,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,68081493.347217,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-15,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,66852063.488119,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-16,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,65595893.572068,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-17,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,66634991.311935,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-18,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,65364423.980795,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-21,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,65265401.927787,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-22,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,65607844.963702,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-23,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,66402277.878938,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-24,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,64766555.925741,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-25,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,65162252.588896,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-28,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,67724782.261442,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-29,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,67357704.019715,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-30,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,68236778.788349,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-07-31,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,68685235.038871,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-08-01,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,71297052.005284,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-08-04,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,70294315.421631,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-08-05,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,67008066.69055,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-08-06,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,66281130.888527,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-08-07,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,66876508.645396,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-08-08,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,67473044.853392,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-08-11,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,67961833.397109,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-08-12,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,68083551.079388,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-08-13,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,67833939.09757,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-08-14,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,69397302.537747,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-08-18,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,67601908.21287,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-08-19,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,67492991.962046,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-08-20,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,68508197.349589,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-08-21,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,67463145.085782,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-08-22,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,66622227.787875,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-08-25,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,66124842.720561,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-08-26,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,68274037.683403,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-08-27,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,66861746.676225,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-08-28,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,67359049.443999,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-08-29,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,66299201.945325,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-01,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,68477259.002819,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-02,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,66185769.238009,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-03,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,65459550.588358,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-04,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,65940332.65909,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-05,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,64979582.274046,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-08,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,65800881.125727,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-09,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,68378500.194076,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-10,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,70590693.075089,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-11,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,71011813.233318,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-12,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,72887328.444831,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-15,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,74764367.219882,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-16,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,74928122.362497,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-17,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,73025829.121864,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-18,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,73606506.816737,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-19,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,72551874.275021,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-22,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,73560788.495095,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-23,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,74921263.852937,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-24,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,75197067.198717,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-25,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,75995189.051826,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-26,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,75617889.005025,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-29,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,76808482.386028,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-09-30,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,76447368.88683,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-10-01,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,76530135.772126,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-10-02,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,73135876.414991,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-10-10,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,76322460.377145,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-10-13,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,80190101.290165,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-10-14,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,79974886.764071,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-10-15,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,78651416.877161,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-10-16,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,76537436.241476,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-10-17,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,78314510.320634,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-10-20,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,80625740.827531,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-10-21,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,80329779.791448,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-10-22,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,80480302.822211,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-10-23,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,80168380.531682,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-10-24,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,79482481.038113,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-10-27,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,81091075.490046,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-10-28,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,83873131.403174,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
2025-10-29,KOFIA_INVESTOR_DEPOSIT_MILLION_KRW,투자자예탁금,85915908.253594,million KRW,daily,data.go.kr KOFIA local normalized CSV,getSecuritiesMarketTotalCapitalInfo
